Image Path,Center_X,Center_Y,Saved Label
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,422,913,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,159,917,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,999,913,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,600,916,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,1035,919,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,481,921,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,124,932,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,249,931,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,840,931,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,1000,934,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,226,937,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,473,940,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,388,948,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,747,957,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,244,952,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,767,952,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,119,962,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,371,962,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,139,958,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,179,961,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,923,961,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,448,971,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,409,967,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,254,975,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,428,973,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,846,974,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,951,979,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,154,990,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,748,993,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,931,990,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,244,1000,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,723,995,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,270,1003,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,950,998,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,685,1012,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,615,1005,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,597,1010,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,168,1006,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,720,1014,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,148,1014,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,118,1013,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,860,1013,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,641,1016,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,73,1020,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,381,1022,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,256,1023,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,237,1029,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,625,1032,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,704,1027,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,972,1037,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,54,1030,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,849,1033,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,763,1047,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,932,1039,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,658,1042,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,720,1039,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,784,1039,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,818,1041,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f04p01-ch1sk1fk1fl1.tiff,376,1044,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,360,35,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,914,38,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,216,37,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,938,38,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,298,48,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,331,66,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,409,49,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,196,49,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,233,51,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,261,51,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,968,64,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,220,64,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,44,64,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,1042,60,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,900,61,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,246,65,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,840,66,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,280,66,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,399,66,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,418,70,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,75,71,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,185,75,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,1020,70,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,825,81,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,916,72,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,982,79,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,515,80,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,308,81,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,360,82,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,494,79,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,447,84,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,55,84,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,281,87,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,802,90,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,381,91,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,928,98,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,957,92,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,1025,96,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,299,100,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,512,100,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,483,103,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,994,105,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,352,107,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,970,113,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,795,116,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,1026,117,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,336,115,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,406,113,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,444,115,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,368,120,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,820,121,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,991,124,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,349,135,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,445,137,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,76,132,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,59,143,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,1017,144,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,1041,141,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,501,141,Eisosomes
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,117,145,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,532,148,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,1036,161,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,65,164,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,535,171,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,116,168,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,857,171,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,1005,171,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,513,175,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,875,200,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,827,183,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,1014,191,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,128,193,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,986,186,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,61,195,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,161,204,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,810,195,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,964,194,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,1045,194,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,899,199,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,595,201,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,660,217,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,712,215,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,139,221,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,994,220,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,790,222,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,114,227,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,58,232,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,88,239,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,225,236,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,801,245,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,834,248,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,997,242,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,131,244,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,929,242,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,767,250,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,745,248,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,879,260,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,915,259,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,73,260,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,332,268,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,820,265,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,423,266,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,858,272,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,253,269,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,444,273,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,930,278,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,512,288,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,815,285,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,243,289,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,331,291,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,425,290,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,271,291,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,888,295,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,71,311,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,283,317,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,827,303,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,897,315,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,815,319,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,675,317,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,51,323,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,219,323,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,106,324,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,403,326,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,523,338,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,865,330,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,691,331,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,496,334,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,298,339,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,84,343,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,676,343,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,37,347,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,213,346,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,361,345,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,423,342,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,723,345,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,267,351,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,111,345,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,750,355,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,411,357,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,287,361,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,198,360,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,862,361,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,728,368,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,47,367,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,253,372,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,89,370,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,215,374,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,622,389,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,643,377,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,192,380,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,781,379,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,945,379,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,277,384,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,682,405,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,917,379,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,898,386,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,710,383,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,662,387,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,966,388,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,137,387,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,856,394,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,400,409,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,717,399,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,753,396,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,786,400,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,255,397,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,421,401,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,56,400,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,653,417,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,121,402,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,296,402,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,143,406,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,80,421,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,461,405,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,321,409,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,228,410,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,449,420,Cytoplasm
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,767,415,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,845,414,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,863,414,Cell Periphery
/home/myra/git/CycleNET/example/input_images/r01c01f05p01-ch1sk1fk1fl1.tiff,744,418,Cell Periphery
